,state,date,doc_visit,google_search,HS_percapita,Political_Leaning,region,public_transit,mask_wearing,inperson_school_fulltime,"daily admission per 100,000 population","confirmed daily deaths per 100,000",test_positive all ages,people_fully_vaccined,PL_Party,PL_Party_num
39,AK,2021-02-09,1.534548,1.6316667,13642.0,14.6,West,3.1289911,88.748102,39.9497487,0.5275389,0.0197636,5.782312925170068,41698.0,R,0
40,AK,2021-02-10,1.411453,1.75,13642.0,14.6,West,3.4822602,86.3045857,40.7692308,0.5275389,0.0197636,5.067567567567568,43552.0,R,0
41,AK,2021-02-11,1.314517,1.66,13642.0,14.6,West,3.5483871,83.6985332,40.1515152,0.5470774,0.0197636,4.330708661417323,46006.0,R,0
42,AK,2021-02-12,1.237687,1.4716667,13642.0,14.6,West,3.7149817,84.2276658,38.7168142,0.5080004,0.0592908,3.515625,48969.0,R,0
43,AK,2021-02-13,1.305588,1.5616667,13642.0,14.6,West,3.9489672,86.5325425,39.3181818,0.4884619,0.0592908,3.169014084507042,52380.0,R,0
44,AK,2021-02-14,1.465394,1.4983333,13642.0,14.6,West,3.7544696,87.2453961,42.8888889,0.5275389,0.0592908,3.191489361702128,57117.0,R,0
45,AK,2021-02-15,1.95946,1.7416667,13642.0,14.6,West,4.0683962,87.7860278,42.1875,0.6056928,0.0592908,2.5735294117647056,60562.0,R,0
46,AK,2021-02-16,1.829088,1.7666667,13642.0,14.6,West,4.1471963,86.5751591,41.3419913,0.5666158,0.1383451,3.260869565217391,60964.0,R,0
47,AK,2021-02-17,1.571031,1.7516667,13642.0,14.6,West,3.739931,86.965878,41.9148936,0.6252313,0.1581087,4.421768707482993,62474.0,R,0
48,AK,2021-02-18,1.496599,1.6933333,13642.0,14.6,West,3.5465116,88.788304,42.3553719,0.6643082,0.1581087,4.140127388535031,65245.0,R,0
49,AK,2021-02-19,1.263873,1.6183333,13642.0,14.6,West,3.3992583,89.8458988,45.1834862,0.7229237,0.1383451,4.193548387096775,71892.0,R,0
50,AK,2021-02-20,1.233948,1.6083333,13642.0,14.6,West,3.6030341,88.236866,43.5267857,0.7620006,0.1383451,4.193548387096775,78623.0,R,0
51,AK,2021-02-21,1.588322,1.6016667,13642.0,14.6,West,4.3615676,87.329426,43.1415929,0.8010776,0.1383451,3.963414634146341,82272.0,R,0
52,AK,2021-02-22,2.141541,1.7533333,13642.0,14.6,West,4.3781726,87.0776105,40.3688525,0.8401545,0.1581087,5.688622754491018,84385.0,R,0
53,AK,2021-02-23,1.902673,1.7283333,13642.0,14.6,West,4.1560102,88.4033681,43.3920705,0.8010776,0.0592908,5.151515151515151,84984.0,R,0
54,AK,2021-02-24,1.7629498,1.6833333,13642.0,14.6,West,4.6496815,88.0210041,45.2083333,0.7815391,0.0395272,3.987730061349693,87061.0,R,0
55,AK,2021-02-25,1.7347547,1.6183333,13642.0,14.6,West,4.7169811,87.5497161,44.1056911,0.7229237,0.0395272,5.757575757575758,90416.0,R,0
56,AK,2021-02-26,1.7840568,1.5766667,13642.0,14.6,West,4.4099379,86.6752029,42.1370968,0.6447698,0.0197636,4.6875,92407.0,R,0
57,AK,2021-02-27,1.6836281,1.4116667,13642.0,14.6,West,4.1770574,87.1809479,42.8870293,0.6056928,0.0197636,4.807692307692308,95485.0,R,0
58,AK,2021-02-28,2.001413,1.5116667,13642.0,14.6,West,3.4289277,87.520453,43.1330472,0.4884619,0.0197636,6.687898089171974,97692.0,R,0
59,AK,2021-03-01,2.2683738,1.585,13642.0,14.6,West,3.081761,86.7976511,45.8139535,0.449385,0.1976359,4.807692307692308,100024.0,R,0
60,AK,2021-03-02,2.0604098,1.5833333,13642.0,14.6,West,3.5491905,85.424608,45.9641256,0.5080004,0.2371631,6.645569620253164,101000.0,R,0
61,AK,2021-03-03,1.8575917,1.5966667,13642.0,14.6,West,3.6600496,86.6926712,43.42723,0.4689235,0.2569266,6.8181818181818175,102472.0,R,0
62,AK,2021-03-04,1.613498,1.5216667,13642.0,14.6,West,3.3125,85.6686351,45.3883495,0.4884619,0.2569266,7.530120481927711,104129.0,R,0
63,AK,2021-03-05,1.4559795,1.63,13642.0,14.6,West,3.5759097,84.8020224,45.215311,0.5861543,0.2964538,7.7142857142857135,106558.0,R,0
64,AK,2021-03-06,1.2385328,1.6083333,13642.0,14.6,West,3.6419753,83.3639018,44.5754717,0.6252313,0.2964538,7.848837209302325,110172.5,R,0
65,AK,2021-03-07,1.4334319,1.6216667,13642.0,14.6,West,3.5483871,83.8039394,44.9748744,0.7033852,0.2964538,6.21301775147929,113787.0,R,0
66,AK,2021-03-08,1.830329,1.6066667,13642.0,14.6,West,3.6917098,83.4566494,46.75,0.6447698,0.0988179,6.209150326797386,115633.0,R,0
67,AK,2021-03-09,1.585839,1.7366667,13642.0,14.6,West,3.8663172,84.0437017,46.1340206,0.6056928,0.0592908,4.814814814814815,117345.0,R,0
68,AK,2021-03-10,1.3605723,1.49,13642.0,14.6,West,3.7061118,83.3148649,49.5024876,0.6252313,0.0395272,5.652173913043479,119073.0,R,0
69,AK,2021-03-11,1.1214285,1.4483333,13642.0,14.6,West,4.2043984,83.8088364,46.6836735,0.6838467,0.0395272,1.7857142857142856,122197.0,R,0
70,AK,2021-03-12,0.9928458,1.3966667,13642.0,14.6,West,4.1881443,83.7852709,47.0744681,0.6056928,0.0197636,0.7462686567164178,124170.0,R,0
71,AK,2021-03-13,0.9234521,1.345,13642.0,14.6,West,3.9456662,82.869002,47.7653631,0.5861543,0.0197636,0.8064516129032258,127513.5,R,0
72,AK,2021-03-14,1.0968326,1.6466667,13642.0,14.6,West,4.1191381,81.7370566,46.4102564,0.6252313,0.0197636,0.8928571428571428,130857.0,R,0
73,AK,2021-03-15,2.0093399,1.6216667,13642.0,14.6,West,4.1827542,81.4452266,46.2566845,0.6643083,0.0197636,1.948051948051948,132532.0,R,0
74,AK,2021-03-16,1.823069,1.5733333,13642.0,14.6,West,3.8015464,81.1943708,47.8835979,0.6643083,0.0197636,1.4018691588785046,133907.0,R,0
75,AK,2021-03-17,1.6582928,1.61,13642.0,14.6,West,4.0078844,79.2535832,43.8547486,0.7229237,0.0395272,1.4150943396226416,135810.0,R,0
76,AK,2021-03-18,1.5315396,1.5516667,13642.0,14.6,West,4.1777188,80.2888511,49.4350282,0.7033852,0.0988179,1.4423076923076923,138464.0,R,0
77,AK,2021-03-19,1.3440855,1.395,13642.0,14.6,West,4.5938748,80.7892771,52.2346369,0.8206161,0.0790544,1.4705882352941175,140169.0,R,0
78,AK,2021-03-20,1.1767428,1.48,13642.0,14.6,West,5.0,81.8309668,53.2432432,0.9183085,0.0790544,1.3888888888888888,143072.0,R,0
79,AK,2021-03-21,1.2702813,1.515,13642.0,14.6,West,5.039267,81.6894685,56.1452514,0.8792315,0.0790544,3.125,145975.0,R,0
80,AK,2021-03-22,1.4221569,1.7116667,13642.0,14.6,West,4.908377,82.4289325,58.1081081,0.859693,0.0790544,2.6881720430107525,146903.0,R,0
81,AK,2021-03-23,1.3321082,1.7,13642.0,14.6,West,5.3289474,82.3394388,55.8080808,0.859693,0.1185815,5.555555555555555,147214.0,R,0
82,AK,2021-03-24,1.3773116,1.89,13642.0,14.6,West,5.0858653,83.7641543,57.6923077,0.7424622,0.0988179,6.701030927835052,148725.0,R,0
83,AK,2021-03-25,1.1765573,1.6583333,13642.0,14.6,West,4.8701299,82.7198339,55.5825243,0.7229237,0.0592908,7.425742574257425,150980.0,R,0
84,AK,2021-03-26,1.0123499,1.5916667,13642.0,14.6,West,4.3563069,83.2170682,54.2253521,0.6447698,0.0592908,6.910569105691057,153706.0,R,0
85,AK,2021-03-27,0.9649831,1.56,13642.0,14.6,West,4.4726302,83.6791575,54.2253521,0.6447698,0.0592908,7.9831932773109235,156951.5,R,0
86,AK,2021-03-28,1.073168,1.4433333,13642.0,14.6,West,4.4704264,84.2409726,55.7017544,0.6252313,0.0592908,6.756756756756757,160197.0,R,0
87,AK,2021-03-29,1.1450397,1.6183333,13642.0,14.6,West,4.9442897,83.7905907,55.3571429,0.6447698,0.0592908,6.147540983606557,160932.0,R,0
88,AK,2021-03-30,1.0476791,1.6316667,13642.0,14.6,West,4.9497848,82.5262682,55.7926829,0.7033852,0.0197636,8.203125,161504.0,R,0
89,AK,2021-03-31,0.9577817,1.6866667,13642.0,14.6,West,4.9640288,83.3363566,54.7619048,0.8401546,0.0197636,7.5396825396825395,163100.0,R,0
90,AK,2021-04-01,1.5541004,1.5133333,13642.0,14.6,West,5.1492537,83.5070656,54.7619048,0.9964624,0.0,6.204379562043796,165325.0,R,0
91,AK,2021-04-02,1.2242355,1.615,13642.0,14.6,West,5.8421851,83.4287896,54.7619048,0.9573854,0.0,6.746031746031746,167561.0,R,0
92,AK,2021-04-03,0.9915834,1.7083333,13642.0,14.6,West,5.1263001,83.6414356,55.2419355,0.8792315,0.0,6.0,171336.0,R,0
93,AK,2021-04-04,1.087515,1.58,13642.0,14.6,West,5.3223388,84.5574157,56.2068966,0.859693,0.0,6.048387096774194,175111.0,R,0
94,AK,2021-04-05,1.5793811,1.63,13642.0,14.6,West,5.0,84.6346394,54.9079755,0.89877,0.0,7.661290322580645,178886.0,R,0
95,AK,2021-04-06,1.4402252,1.66,13642.0,14.6,West,4.5386905,86.1188059,55.7228916,0.9573854,0.0,4.508196721311475,179359.0,R,0
96,AK,2021-04-07,1.3670122,1.8683333,13642.0,14.6,West,4.6391753,84.4919852,58.2840237,1.0160008,0.0,3.91304347826087,181924.0,R,0
97,AK,2021-04-08,1.1877519,2.01,13642.0,14.6,West,5.0224888,85.229567,60.3932584,0.8206161,0.0,4.824561403508771,186597.0,R,0
98,AK,2021-04-09,1.164429,1.775,13642.0,14.6,West,4.6875,85.6484618,61.2426036,0.859693,0.0,4.910714285714286,189958.0,R,0
99,AK,2021-04-10,1.0052883,1.9583333,13642.0,14.6,West,4.9542683,85.2139583,60.8280255,0.8401545,0.0,6.198347107438017,194375.0,R,0
100,AK,2021-04-11,1.2298541,1.8316667,13642.0,14.6,West,5.0527903,84.5466853,57.7160494,0.859693,0.0,5.681818181818182,198792.0,R,0
101,AK,2021-04-12,1.9253062,1.795,13642.0,14.6,West,4.6423135,85.2236777,56.402439,0.7815391,0.0197636,4.621848739495799,201795.0,R,0
102,AK,2021-04-13,1.7011915,1.9616667,13642.0,14.6,West,4.9019608,83.4310009,54.5180723,0.7033852,0.0197636,4.455445544554455,222407.0,R,0
103,AK,2021-04-14,1.529584,1.925,13642.0,14.6,West,4.765625,84.1449315,51.3071895,0.5861544,0.0197636,4.205607476635514,225131.0,R,0
104,AK,2021-04-15,1.3241779,1.5983333,13642.0,14.6,West,4.2635659,82.4275564,48.6394558,0.6643083,0.3952718,3.0434782608695654,225221.0,R,0
105,AK,2021-04-16,1.105589,1.5266667,13642.0,14.6,West,4.3171115,81.3863983,49.6575342,0.6447698,0.3952718,2.1739130434782608,228333.0,R,0
106,AK,2021-04-17,1.0306044,1.5416667,13642.0,14.6,West,4.6735905,81.1612553,50.3125,0.6447698,0.3952718,0.4545454545454545,231443.0,R,0
107,AK,2021-04-18,1.3613962,1.8033333,13642.0,14.6,West,4.8905109,80.7270568,54.6296296,0.7424622,0.3952718,0.4761904761904762,234553.0,R,0
108,AK,2021-04-19,1.9229722,1.7366667,13642.0,14.6,West,5.1523948,79.6635767,56.7484663,0.8206161,0.3755082,0.4761904761904762,235666.0,R,0
109,AK,2021-04-20,1.6692689,1.6716667,13642.0,14.6,West,5.2359882,81.9810787,56.4814815,0.8401546,0.3755082,1.4150943396226416,236706.0,R,0
110,AK,2021-04-21,1.446927,1.6883333,13642.0,14.6,West,5.3676471,81.7938517,56.8452381,0.8792315,0.3755082,4.245283018867925,239813.0,R,0
111,AK,2021-04-22,1.3872956,1.74,13642.0,14.6,West,5.5391433,81.1525132,58.5714286,0.859693,0.0,4.545454545454546,242474.0,R,0
112,AK,2021-04-23,1.178381,1.655,13642.0,14.6,West,5.6221889,81.5361724,57.5842697,0.9769239,0.0,4.455445544554455,244728.0,R,0
113,AK,2021-04-24,1.0141398,1.5616667,13642.0,14.6,West,5.36,79.8668756,58.2840237,1.0746163,0.0,3.8793103448275854,246578.0,R,0
114,AK,2021-04-25,1.5305925,1.6916667,13642.0,14.6,West,5.0862069,79.4144634,56.9277108,1.0160009,0.0,5.371900826446281,248428.0,R,0
115,AK,2021-04-26,2.0139303,1.7816667,13642.0,14.6,West,6.1312608,78.4159418,57.1005917,0.9769239,0.2569266,5.2,249036.0,R,0
116,AK,2021-04-27,1.7203235,1.6966667,13642.0,14.6,West,5.8566434,77.8554004,59.9378882,0.9573854,0.2569266,4.4,249547.0,R,0
117,AK,2021-04-28,1.5500684,1.8333333,13642.0,14.6,West,5.9821429,75.3615494,60.7142857,0.9183085,0.2569266,2.8000000000000003,250694.0,R,0
118,AK,2021-04-29,1.3035246,1.7116667,13642.0,14.6,West,5.9099437,75.0450596,56.7114094,0.9769239,0.2569266,4.700854700854701,255008.0,R,0
119,AK,2021-04-30,1.1135905,1.6066667,13642.0,14.6,West,6.2037037,73.1119216,55.2287582,0.937847,0.2569266,5.701754385964912,257782.0,R,0
120,AK,2021-05-01,1.0762675,1.6816667,13642.0,14.6,West,6.9962687,75.2347255,56.0126582,0.89877,0.2569266,7.386363636363637,260556.0,R,0
121,AK,2021-05-02,1.0818043,1.5983333,13642.0,14.6,West,7.0512821,74.5137025,55.0314465,0.8792315,0.2569266,7.236842105263158,263330.0,R,0
122,AK,2021-05-03,1.9347947,1.6833333,13642.0,14.6,West,5.7281553,76.0472707,56.4516129,0.859693,0.0197636,7.432432432432432,263603.0,R,0
123,AK,2021-05-04,1.7270052,1.63,13642.0,14.6,West,5.9921415,75.0517419,52.1875,0.8206161,0.0197636,7.746478873239436,263754.0,R,0
124,AK,2021-05-05,1.5686852,1.615,13642.0,14.6,West,6.2252964,76.8866863,50.0,0.7815391,0.0197636,7.5,264565.0,R,0
125,AK,2021-05-06,1.3705404,1.6266667,13642.0,14.6,West,6.3809524,77.8626528,51.5625,0.6838467,0.0395272,3.90625,265869.0,R,0
126,AK,2021-05-07,1.16798,1.4616667,13642.0,14.6,West,5.8766859,77.1354526,51.6447368,0.6447698,0.0395272,2.419354838709677,266714.3333,R,0
127,AK,2021-05-08,0.9508716,1.785,13642.0,14.6,West,5.0796813,75.2047897,48.8970588,0.5861543,0.0395272,2.238805970149253,267559.6667,R,0
128,AK,2021-05-09,0.952111,1.65,13642.0,14.6,West,5.1934827,75.8906927,49.2,0.5666159,0.0395272,0.7692307692307693,268405.0,R,0
129,AK,2021-05-10,1.1109985,1.6633333,13642.0,14.6,West,6.1616162,73.0589989,46.5811966,0.6056928,0.0197636,0.8064516129032258,270922.0,R,0
130,AK,2021-05-11,0.8937366,1.7,13642.0,14.6,West,6.0574949,73.8381479,49.0825688,0.5666159,0.0592908,0.7462686567164178,271486.0,R,0
131,AK,2021-05-12,0.7936356,1.8383333,13642.0,14.6,West,5.8882236,73.6829091,54.245283,0.6252313,0.0988179,0.7142857142857143,272256.0,R,0
132,AK,2021-05-13,0.7664485,1.7083333,13642.0,14.6,West,6.1586639,73.2812517,51.4705882,0.6643082,0.0790544,0.8064516129032258,273310.0,R,0
133,AK,2021-05-14,0.7012578,1.6966667,13642.0,14.6,West,6.7032967,75.6256154,51.4705882,0.6056928,0.0790544,0.847457627118644,274507.3333,R,0
134,AK,2021-05-15,0.7053887,1.8,13642.0,14.6,West,7.2510823,74.7627309,51.980198,0.5666159,0.0790544,0.8064516129032258,275704.6667,R,0
135,AK,2021-05-16,0.6893119,1.84,13642.0,14.6,West,7.1428571,74.1131791,51.980198,0.5470774,0.0790544,0.819672131147541,276902.0,R,0
136,AK,2021-05-17,1.2602994,1.8566667,13642.0,14.6,West,6.5310493,75.265227,50.952381,0.410308,0.2964538,0.8928571428571428,277181.5,R,0
137,AK,2021-05-18,1.0496,2.0283333,13642.0,14.6,West,7.0974576,72.9184867,51.3888889,0.4298465,0.335981,0.8928571428571428,277461.0,R,0
138,AK,2021-05-19,0.9801542,1.8583333,13642.0,14.6,West,6.587473,71.1969801,50.0,0.3907695,0.3162174,0.8928571428571428,278305.0,R,0
139,AK,2021-05-20,0.8682088,1.86,13642.0,14.6,West,6.3852814,70.6431485,51.8691589,0.3321541,0.3162174,0.8620689655172413,279464.0,R,0
140,AK,2021-05-21,0.8698677,2.0383333,13642.0,14.6,West,5.5555556,69.4814048,52.8571429,0.3126156,0.3162174,0.847457627118644,280551.6667,R,0
141,AK,2021-05-22,0.7762049,2.0,13642.0,14.6,West,5.3125,69.1054086,52.8571429,0.2735387,0.3162174,0.9615384615384616,281639.3333,R,0
142,AK,2021-05-23,1.0309939,1.9516667,13642.0,14.6,West,5.3235908,67.7770969,52.8571429,0.2735387,0.3162174,0.9259259259259258,282727.0,R,0
143,AK,2021-05-24,1.3384518,1.9983333,13642.0,14.6,West,5.959596,67.347847,52.8571429,0.3516926,0.0988179,0.9259259259259258,283050.0,R,0
144,AK,2021-05-25,1.0836324,2.0966667,13642.0,14.6,West,5.8401639,66.7153381,52.8571429,0.3907695,0.0197636,0.9259259259259258,283291.0,R,0
145,AK,2021-05-26,0.9256104,1.91,13642.0,14.6,West,5.6237219,66.5536303,52.8571429,0.3321541,0.0,0.9259259259259258,283908.0,R,0
146,AK,2021-05-27,0.8357934,2.065,13642.0,14.6,West,5.0796813,64.158736,52.8571429,0.3321541,0.0,0.9259259259259258,284731.0,R,0
147,AK,2021-05-28,0.6429126,2.1816667,13642.0,14.6,West,5.9921415,60.8948586,52.8571429,0.3126156,0.0,0.9259259259259258,285389.6,R,0
148,AK,2021-05-29,0.4835506,1.7016667,13642.0,14.6,West,5.6886228,59.712013,52.8571429,0.3712311,0.0,0.9259259259259258,286048.2,R,0
149,AK,2021-05-30,0.4974095,1.9083333,13642.0,14.6,West,5.2268245,58.069528,52.8571429,0.4298465,0.0,0.9259259259259258,286706.8,R,0
150,AK,2021-05-31,0.6911373,1.7133333,13642.0,14.6,West,4.8553719,56.5793357,52.8571429,0.3712311,0.0,0.9259259259259258,287365.4,R,0
151,AK,2021-06-01,0.5671903,1.975,13642.0,14.6,West,4.6106557,56.4633987,52.8571429,0.3321541,0.0,0.9259259259259258,288024.0,R,0
152,AK,2021-06-02,0.5059875,1.92,13642.0,14.6,West,5.1578947,53.1767893,52.8571429,0.3321541,0.0,0.9259259259259258,288123.0,R,0
153,AK,2021-06-03,0.4593006,1.79,13642.0,14.6,West,5.3684211,55.1553399,52.8571429,0.410308,0.0,0.9259259259259258,289158.0,R,0
154,AK,2021-06-04,0.4761172,1.6983333,13642.0,14.6,West,5.420354,56.3422525,52.8571429,0.4884619,0.0,0.9259259259259258,290436.6667,R,0
155,AK,2021-06-05,0.4650083,1.9866667,13642.0,14.6,West,5.9819413,57.0662547,52.8571429,0.4689235,0.0,0.9259259259259258,291715.3333,R,0
156,AK,2021-06-06,0.6103634,1.705,13642.0,14.6,West,6.1200924,56.6132211,52.8571429,0.3907696,0.0,0.9259259259259258,292994.0,R,0
157,AK,2021-06-07,1.0302662,1.8466667,13642.0,14.6,West,5.8352403,55.8003717,52.8571429,0.3907696,0.0,0.9259259259259258,294058.0,R,0
158,AK,2021-06-08,0.9344437,2.17,13642.0,14.6,West,6.4705882,54.1566315,52.8571429,0.3712311,0.0,0.9259259259259258,294324.0,R,0
159,AK,2021-06-09,0.7929006,1.865,13642.0,14.6,West,6.6591422,53.4669923,52.8571429,0.410308,0.0,0.9259259259259258,294419.0,R,0
160,AK,2021-06-10,0.6726027,1.8333333,13642.0,14.6,West,8.1235698,49.9384692,52.8571429,0.3321541,0.0,0.9259259259259258,296184.0,R,0
161,AK,2021-06-11,0.5578928,1.625,13642.0,14.6,West,7.0786517,46.3099035,52.8571429,0.3321541,0.0790544,0.9259259259259258,297265.3333,R,0
162,AK,2021-06-12,0.4836791,1.8216667,13642.0,14.6,West,7.2869955,45.59905,52.8571429,0.3126156,0.0790544,0.9259259259259258,298346.6667,R,0
163,AK,2021-06-13,0.7087585,2.045,13642.0,14.6,West,7.7011494,45.9426155,52.8571429,0.2930772,0.0790544,0.9259259259259258,299428.0,R,0
164,AK,2021-06-14,0.9185274,1.835,13642.0,14.6,West,7.9310345,43.7103363,52.8571429,0.3126156,0.0790544,0.9259259259259258,300450.0,R,0
165,AK,2021-06-15,0.7678294,1.85,13642.0,14.6,West,7.4884793,42.5645959,52.8571429,0.3126156,0.0790544,0.9259259259259258,301029.0,R,0
166,AK,2021-06-16,0.6169498,1.8916667,13642.0,14.6,West,7.6086957,39.9913418,52.8571429,0.2540002,0.0790544,0.9259259259259258,301947.0,R,0
167,AK,2021-06-17,0.5426715,1.9383333,13642.0,14.6,West,6.9095477,39.3300204,52.8571429,0.2344617,0.0790544,0.9259259259259258,302820.0,R,0
168,AK,2021-06-18,0.5070194,1.7,13642.0,14.6,West,7.9746835,41.2339764,52.8571429,0.1758463,0.0,0.9259259259259258,303602.0,R,0
169,AK,2021-06-19,0.4577497,1.855,13642.0,14.6,West,7.6822917,37.180775,52.8571429,0.1563078,0.0,0.9259259259259258,304384.0,R,0
170,AK,2021-06-20,0.7249061,1.8183333,13642.0,14.6,West,7.4025974,34.3081449,52.8571429,0.1563078,0.0,0.9259259259259258,305166.0,R,0
171,AK,2021-06-21,0.7344919,1.9466667,13642.0,14.6,West,7.4525745,34.0830394,52.8571429,0.1953848,0.0,0.9259259259259258,305948.0,R,0
172,AK,2021-06-22,0.6230575,2.095,13642.0,14.6,West,7.5549451,31.0595894,52.8571429,0.2149232,0.0,0.9259259259259258,306380.6667,R,0
173,AK,2021-06-23,0.583975,2.08,13642.0,14.6,West,7.5549451,31.8626882,52.8571429,0.2540002,0.0197636,0.9259259259259258,306813.3333,R,0
174,AK,2021-06-24,0.5349886,1.955,13642.0,14.6,West,8.5674157,32.6215147,52.8571429,0.2735387,0.0197636,0.9259259259259258,307246.0,R,0
175,AK,2021-06-25,0.4255754,2.025,13642.0,14.6,West,8.4527221,31.8801351,52.8571429,0.2540002,0.0197636,0.9259259259259258,308517.25,R,0
176,AK,2021-06-26,0.3786696,2.095,13642.0,14.6,West,8.028169,33.6986204,52.8571429,0.2735387,0.0197636,0.9259259259259258,309788.5,R,0
177,AK,2021-06-27,0.695435,1.9933333,13642.0,14.6,West,9.3930636,31.3301746,52.8571429,0.3126156,0.0197636,0.9259259259259258,311059.75,R,0
178,AK,2021-06-28,0.8801705,2.2833333,13642.0,14.6,West,10.1108033,32.3053219,52.8571429,0.2735387,0.0197636,0.9259259259259258,312331.0,R,0
179,AK,2021-06-29,0.7274677,2.2716667,13642.0,14.6,West,9.7074468,35.1528931,52.8571429,0.3126156,0.0197636,0.9259259259259258,313050.3333,R,0
180,AK,2021-06-30,0.6637648,2.28,13642.0,14.6,West,10.1902174,36.023503,52.8571429,0.2930772,0.0592908,0.9259259259259258,313769.6667,R,0
181,AK,2021-07-01,0.579493,2.3366667,13642.0,14.6,West,7.6822917,35.2175457,52.8571429,0.3712311,0.0592908,0.9259259259259258,314489.0,R,0
182,AK,2021-07-02,0.5272261,2.095,13642.0,14.6,West,6.8298969,33.6978907,52.8571429,0.4298465,0.0592908,0.9259259259259258,316283.0,R,0
183,AK,2021-07-03,0.4621074,2.2716667,13642.0,14.6,West,7.3076923,33.6204768,52.8571429,0.5470774,0.0592908,0.9259259259259258,318077.0,R,0
184,AK,2021-07-04,0.5797088,2.1283333,13642.0,14.6,West,6.1743341,35.1586198,52.8571429,0.5470774,0.0592908,0.9259259259259258,319871.0,R,0
185,AK,2021-07-05,0.667064,2.385,13642.0,14.6,West,6.25,34.9426901,52.8571429,0.5470774,0.0592908,0.9259259259259258,321665.0,R,0
186,AK,2021-07-06,0.7311082,2.3983333,13642.0,14.6,West,6.547619,33.6274977,52.8571429,0.5470774,0.0592908,0.9259259259259258,322349.0,R,0
187,AK,2021-07-07,0.7849757,2.3516667,13642.0,14.6,West,6.3701923,31.8949413,52.8571429,0.5861543,0.0,0.9259259259259258,323033.0,R,0
188,AK,2021-07-08,0.7399531,2.6533333,13642.0,14.6,West,6.9575472,29.6152023,52.8571429,0.5861543,0.0,0.9259259259259258,323717.0,R,0
189,AK,2021-07-09,0.752925,2.35,13642.0,14.6,West,7.3529412,27.5858612,52.8571429,0.7229237,0.0395272,0.9259259259259258,324273.25,R,0
190,AK,2021-07-10,0.7026534,2.465,13642.0,14.6,West,8.2236842,28.3790582,52.8571429,0.7424622,0.0395272,0.9259259259259258,324829.5,R,0
191,AK,2021-07-11,1.0388041,2.62,13642.0,14.6,West,8.7004405,27.0391103,52.8571429,0.7033852,0.0395272,0.9259259259259258,325385.75,R,0
192,AK,2021-07-12,1.3324276,2.75,13642.0,14.6,West,7.8193833,24.6714667,52.8571429,0.859693,0.0790544,0.9259259259259258,325942.0,R,0
193,AK,2021-07-13,1.2139767,2.7333333,13642.0,14.6,West,7.3464912,25.2363654,52.8571429,0.859693,0.0790544,0.9259259259259258,326391.0,R,0
194,AK,2021-07-14,1.1240758,2.5216667,13642.0,14.6,West,6.9002123,25.9709764,52.8571429,0.9183084,0.0790544,0.9259259259259258,326840.0,R,0
195,AK,2021-07-15,1.0330726,2.735,13642.0,14.6,West,7.5991189,26.4420229,52.8571429,0.9573854,0.0790544,0.9259259259259258,327289.0,R,0
196,AK,2021-07-16,0.9662493,2.435,13642.0,14.6,West,7.8888889,30.6001351,52.8571429,0.89877,0.0395272,0.9259259259259258,327829.75,R,0
197,AK,2021-07-17,0.8205212,2.4583333,13642.0,14.6,West,7.1888412,27.9422832,52.8571429,0.8401545,0.0395272,0.9259259259259258,328370.5,R,0
198,AK,2021-07-18,1.0113799,2.5,13642.0,14.6,West,6.9444444,29.2288654,52.8571429,0.9378469,0.0395272,0.9259259259259258,328911.25,R,0
199,AK,2021-07-19,1.4777161,2.3816667,13642.0,14.6,West,7.2510823,29.2366083,52.8571429,0.9964624,0.0,0.9259259259259258,329452.0,R,0
200,AK,2021-07-20,1.2969512,2.4216667,13642.0,14.6,West,7.6673866,29.179715,52.8571429,1.0355393,0.0,0.9259259259259258,329739.0,R,0
201,AK,2021-07-21,1.299626,2.5666667,13642.0,14.6,West,8.1699346,32.6862841,52.8571429,1.1332317,0.0197636,0.9259259259259258,330026.0,R,0
202,AK,2021-07-22,1.2679326,2.375,13642.0,14.6,West,6.9138277,34.7946459,52.8571429,1.3286165,0.0197636,0.9259259259259258,330313.0,R,0
203,AK,2021-07-23,1.1767759,2.4733333,13642.0,14.6,West,6.6731141,32.7819563,52.8571429,1.4849243,0.0592908,0.9259259259259258,330600.0,R,0
204,AK,2021-07-24,1.1330871,2.41,13642.0,14.6,West,6.1886051,33.9015074,52.8571429,1.6021552,0.0592908,0.9259259259259258,330887.0,R,0
205,AK,2021-07-25,1.8590435,2.4516667,13642.0,14.6,West,5.8095238,33.6623204,52.8571429,1.758463,0.0592908,0.9259259259259258,331174.0,R,0
206,AK,2021-07-26,2.2511586,2.6366667,13642.0,14.6,West,5.651341,34.764791,52.8571429,1.7389245,0.0592908,0.9259259259259258,331461.0,R,0
207,AK,2021-07-27,1.971471,2.5016667,13642.0,14.6,West,5.6169429,36.2812639,52.8571429,1.8366169,0.0592908,0.9259259259259258,331686.0,R,0
208,AK,2021-07-28,1.8741955,2.5333333,13642.0,14.6,West,5.3249097,35.4892483,52.8571429,1.9147708,0.0790544,0.9259259259259258,331911.0,R,0
209,AK,2021-07-29,1.7876003,2.5,13642.0,14.6,West,5.9742647,34.7069143,52.8571429,1.8561554,0.0790544,0.9259259259259258,332136.0,R,0
210,AK,2021-07-30,1.6702461,2.51,13642.0,14.6,West,5.7655955,37.0546196,52.8571429,1.7780015,0.0988179,0.9259259259259258,332395.75,R,0
